CMBO,SSO,SSA,WHO,SMO,HYBRID
0.387432368,-0.919892138,-0.028511569,-0.002334362,0.000231939,-0.819541049
0.577616145,-0.40278096,0.100054639,0.959623663,0.012246194,0.217885772
0.822086532,-0.955740702,-0.054598681,-0.139538855,0.007282907,-0.20232959
0.394528243,0.800206702,-0.111748781,0.60583499,-0.010341841,-0.171612058
0.345137962,-0.220256377,-0.042848598,-0.433753948,-0.007800443,-0.948683956
0.697456534,0.322125656,0.065511957,-0.824037744,-0.003440712,-0.72107127
-0.199256817,0.322523568,-0.058561852,0.032357192,0.001233876,0.306420232
0.725787069,-0.908593202,-0.010101001,-0.351649519,-0.002761464,0.197005897
-0.826453466,0.344236778,-0.080206543,-0.612667391,0.002735635,-0.806956365
0.532897391,0.407502003,-0.045656339,0.598138608,0.008010246,-0.570244999
-0.472917342,-0.486429456,-0.037270509,-1.009911054,0.007436775,-0.968671151
0.831784175,-0.066741383,-0.108282669,0.902938263,0.014133612,0.760792684
0.499966431,0.734103067,0.018325608,0.394328009,0.012419663,-0.477144777
-0.933685602,0.325289428,0.072951254,-0.683293467,-0.002020431,-0.708742887
0.999729048,-0.028438325,-0.007741206,0.091263594,-0.008677111,-0.165299805
-0.121362676,-0.050321171,-0.034040685,-0.338062396,0.002975901,-1
-0.441598347,-0.534713417,-0.01975925,0.529929314,-0.008669977,-0.771174676
0.9550744,-0.276724861,-0.025603183,0.453280393,0.005373233,0.582344844
0.861139263,0.052840334,0.026909898,-0.041905211,0.000151517,0.455545354
-0.913852384,0.257821238,-0.102673572,-0.242173017,0.008105263,-0.066730929
-0.106075745,-0.285316739,0.060070845,0.707509634,0.00526541,0.122717657
-0.770892996,0.857138953,-0.071563351,-0.814430556,0.014269653,-0.938554049
0.878657459,0.273796817,0.025405158,-0.61675076,-0.006384776,-0.86837881
-0.407332869,0.346067187,-0.11697347,-0.220188097,-0.009161715,-0.788095806
0.03350512,-0.547336752,0.00937967,-0.535768631,0.006520718,-0.822717093
0.309093756,0.8119406,-0.0814716,-0.878076804,0.003363967,-0.561708456
0.154759387,0.415536055,-0.020353166,0.925017208,-0.000694719,-0.741983757
-0.782014141,0.116651101,-0.136934062,0.369109021,-0.007162711,-0.980620923
0.121008188,0.871747583,-0.136319957,-0.58838179,-0.00751696,-0.453853005
-0.335391692,0.133518058,-0.014853265,-0.960696301,-0.014412415,-0.259817068
0.518139374,0.600060454,-0.015508486,0.766882827,-0.0097559,-0.159744363
0.485133682,-0.327058231,-0.099958778,-0.161353045,0.000139386,-0.215330157
0.906489704,0.397796071,-0.018637451,-0.193944848,-0.00131821,0.347850009
0.144124838,0.159792576,-0.118621208,-0.583164142,-0.003033665,-0.323071443
0.423512874,0.269552211,-0.025992817,-0.668871814,-0.01098361,0.857099737
0.852095452,-0.356199686,0.037062085,0.651096431,-0.004265379,-0.60946652
-0.126728881,0.739274039,0.049466407,0.495417248,0.006523181,-0.658569365
-0.198947025,0.191907831,-0.175702473,-0.251361336,-0.005054283,-0.989498837
-0.361356573,-0.109021071,-0.025854913,0.832581963,0.004208284,-0.956927319
-0.071550855,-0.910696302,-0.194436268,-0.730713351,-0.001835157,0.111524685
-0.991654371,0.66201634,-0.081274813,0.348439066,-0.003247421,-0.427309091
0.556865949,0.884833707,-0.081307179,-0.301871244,0.003053303,-0.952114343
-0.498209293,-0.026180777,-0.116782439,0.850657303,0.001309183,0.626611862
0.084384238,-0.788001275,-0.07131409,-0.110671698,0.005417228,0.707559081
-0.177536631,-0.637265082,0.034869327,-0.745111484,0.010847055,-0.876904489
-0.934698127,0.911582456,-0.137585217,0.629179638,-0.003458611,0.434631473
-0.805344226,0.628064334,-0.135656021,-0.656710113,-0.005120404,-0.619368652
-0.493538787,0.433986496,-0.09416211,-0.687550778,-0.010563999,0.43548579
0.74099813,0.267568704,-0.006032411,-0.509543654,-0.006034266,-0.152188183
0.966542194,0.204388587,-0.030869715,0.013356261,0.008116255,-0.175967271
-0.354881232,-0.469475679,0.039290723,-0.812529634,0.010247622,0.139163493
0.730537236,-0.88863478,0.100934091,-0.862590074,0.004169252,0.627157674
0.775996244,-0.421598156,-0.058716921,-0.16124968,0.000737541,-0.105598336
0.265876847,-0.210903432,-0.050451033,-0.058535112,0.0080692,0.566782875
0.229122354,-0.647098091,0.080211651,0.023053247,-0.00095151,-0.332924884
-0.774121156,0.143773426,-0.126181098,-0.374227917,-0.007044942,-0.391774834
-0.31681732,-0.617030567,-0.079154938,-0.415841806,-0.002842564,-0.612946293
0.518180625,0.980873121,-0.079756854,0.251797628,0.011155342,0.425447426
0.920259941,-0.856123898,0.041752149,-0.609545381,0.015023157,0.10041971
-0.701722378,0.363829963,-0.077021072,-0.520907701,-0.011947731,0.076396042
0.79473446,0.018922461,-0.090180209,-0.359865239,-0.009307525,-0.99636094
-0.50779232,0.901422614,-0.036058364,-0.148945746,-0.000198371,-0.377550365
-0.851935352,0.946426979,-0.022101058,-0.405637127,0.003489076,0.225016101
0.924710715,-0.285896221,-0.105672645,-0.151071374,-0.007149046,-0.825450083
0.757493359,-0.958057731,-0.025683782,-0.83583402,-0.003775607,-0.366649207
0.764830087,0.850182568,-0.048192506,-0.408335459,-0.000845101,-0.767150992
-0.268516012,-0.171357297,-0.074897635,-0.306631286,0.004128017,0.022742489
-0.809680817,-0.119000913,-0.121859014,0.592045627,-0.000730038,0.285318449
-0.947825538,0.914402213,0.032035883,0.72847877,-0.011885257,0.437262658
0.471094429,0.449706743,-0.09744316,-0.260945987,-0.006603393,-0.204553314
-0.615085426,-0.822694125,-0.16329822,-0.302417168,-0.001902227,-1
0.66965971,-0.372665416,-0.113843933,-0.720044904,-0.005031707,0.118586067
0.198704551,-0.291117379,0.033150706,-0.352840731,0.012859879,-0.472081289
-0.941598207,-0.160361797,-0.003663555,0.884724301,0.002431208,-0.492314955
-0.795799156,-0.257557749,-0.14095601,0.598809952,-0.004040374,-0.206695835
-0.153401242,-0.900480603,0.02093304,0.452993131,-0.001416672,-1
-0.843363003,-0.256558695,-0.050456122,-0.79249689,-0.002382831,-0.88515046
-0.326321795,0.481574332,-0.083616643,-0.765675313,0.000942441,-0.975894673
-0.386165114,0.630660325,-0.120954062,-0.495279646,0.003714083,-0.039748061
0.703621737,0.076073099,0.072943527,-1.063459203,-0.002659704,-0.958762609
0.183029239,0.488369053,-0.056271363,-0.478516216,0.001428723,-0.090889545
-0.465383083,0.069023451,-0.185023919,0.426366761,-0.007299694,-0.290113597
0.498115857,-0.877816257,-0.017631739,0.982269738,-0.009206778,0.634235978
-0.374712651,-0.359986277,-0.013003949,-0.6812013,-0.011206032,0.264465529
0.596384635,0.639073078,-0.060937912,0.070254849,0.003977134,-0.789782502
-0.947101596,0.207064854,-0.076293406,0.136983807,-0.001283033,0.003783266
-0.142100866,-0.790928266,-0.015781193,0.391859331,-0.010320559,0.446451152
0.081650758,-0.336012504,-0.007215898,-0.509927155,0.010546248,-0.364339371
0.902920528,0.421447368,-0.070184908,0.791283697,-0.003208091,-0.907311393
-0.00533242,-0.094423059,-0.155192723,0.407080411,0.006948496,0.200228229
0.789819236,0.864426777,-0.066360458,0.556592374,-0.008118486,0.562932785
-0.526907842,0.148390008,-0.130446881,0.306285824,0.001384493,-0.367873773
-0.09306301,0.108131783,0.005688216,0.465683866,0.002747967,-0.998983176
0.284411149,0.892274844,-0.020795972,0.575180498,-0.003252495,0.285947892
-0.025411282,-0.826512354,-0.08654698,-0.687983126,0.002025356,-0.311230039
0.865466957,0.040642659,0.072112723,-0.447498792,0.008499693,0.634938919
-0.656195077,-0.614123472,-0.014220625,0.081566892,-0.001235057,-0.632988313
0.709299416,0.01394868,-0.078360837,0.214090722,-0.0073511,0.04473846
-0.835854676,-0.184569603,0.00335125,0.261696654,0.009703934,-0.783870793
-0.574937638,0.400740399,-0.039891682,-0.303006946,-0.006180931,0.259303379
-0.652869784,0.344346743,-0.048874831,-0.55207056,0.000880803,-0.918316983
0.026597916,0.909487484,-0.128186333,-0.270204865,-0.00539689,0.343532535
-0.295207825,-0.918807343,-0.079124974,-0.515883022,-0.008218786,-0.049909465
-0.762856299,0.8659191,-0.113222347,-0.167635935,-0.005091249,-0.768225318
0.034440458,-0.330989079,-0.156756079,0.415378636,0.000469741,0.726191116
0.322945692,-0.732167224,-0.133945782,-0.861613438,0.008238938,0.425529671
0.444614988,-0.719339096,-0.105233022,-0.458903645,0.001542829,0.607647086
0.869087709,0.350537712,0.035054949,-0.595440096,-0.003674796,-0.862312802
0.873049628,0.120396009,-0.104126292,0.564128165,-0.004900702,-0.285159098
-0.383916883,0.420430069,-0.028996954,0.617653922,0.009951175,0.563363273
0.888057692,-0.130859042,-0.078929203,0.887597811,-0.012269182,-0.999223516
-0.79171494,0.783853212,-0.127175297,-0.018067918,0.009655306,-0.968027714
0.937655987,-0.383973619,-0.086083033,-0.320722145,0.003089665,-0.861612476
-0.768316741,-0.032392091,-0.065805702,-0.592035079,0.011036634,0.45864004
0.524395428,-0.359726963,-0.051039481,-0.232996584,-0.005626051,0.526273008
-0.601320674,0.098854072,0.080443894,0.558790249,-0.006040041,-0.904248108
-0.748520041,-0.082155993,-0.116340467,-0.382550039,0.000325024,-0.146502152
-0.075090925,-0.805783638,0.04194295,0.655187609,0.002206557,-0.1251554
0.965621402,-0.603145456,-0.180457167,0.703624956,-0.006573749,0.176109095
-0.418497559,0.161598649,-0.073161894,0.108793784,0.007412941,-0.689226171
0.251214677,-0.724557817,-0.125385484,0.586963756,0.00483197,-0.795478858
0.755488508,0.163328689,-0.042898949,0.169912158,-0.013511696,-0.76406107
0.839399934,-0.411292464,0.048589819,0.467571433,0.003400991,-1
0.854399253,0.146634499,-0.146354991,-0.349946985,0.004664419,-0.990489207
-0.66621766,-0.639626486,-0.013876721,0.016768745,-0.007935939,-0.779549265
-0.102823288,-0.11120506,0.005886671,-0.381566522,0.013750476,0.327719882
0.177888202,0.444157879,-0.036421415,-0.459404548,-0.004087903,-0.85420652
-0.261724984,0.990791047,-0.059828229,0.43889878,-0.00372823,-0.871131088
0.802384139,-0.163051014,0.04145268,0.6028917,-0.00030499,0.466847345
-0.14076975,-0.996830199,0.022646511,-0.855410314,-0.014699284,0.433275768
-0.191424529,-0.547979567,-0.084965026,-0.790256624,0.010886744,0.644352809
0.21999251,-0.907525298,0.059110149,-0.267642262,0.000968938,-0.571850405
-0.514084744,0.424841609,-0.090166573,0.906488308,-0.005327277,0.50795617
-0.052464032,0.845305288,0.043498432,-0.48750463,0.004558731,0.622718086
0.723580453,0.37550897,-0.099649636,0.262690963,-0.003569284,-0.760876993
-0.951705794,0.332544441,-0.050250572,0.141153803,0.000223443,-0.420030557
-0.852326768,0.363079792,-0.121445502,0.576316599,-0.004858061,0.092367285
0.896010963,-0.916974535,-0.102650659,0.707227992,0.005874612,-0.989982525
0.269288755,0.767772147,0.00021731,0.42371608,0.002477418,0.327683222
0.106817101,0.883560952,-0.078947543,-0.769652331,-0.007907678,-0.451898651
-0.473165255,-0.332157405,0.084779589,0.290230938,-0.003139417,-0.124207095
0.227861463,0.900016453,-0.03353024,0.005422661,-0.003061837,-0.971134384
-0.495880585,-0.480195054,-0.086690083,0.788703144,0.010914692,-1
-0.226664146,0.900031061,0.047545829,0.465263929,0.000158904,0.246550671
0.845652768,0.779857041,-0.07533594,-0.897477249,-0.008506156,-0.755277663
0.314623354,-0.525180911,-0.054975851,-0.424346873,0.007280571,0.57173949
-0.105965586,0.047745445,-0.095620948,-0.748619593,-0.004638461,-0.836376156
0.718434007,-0.216226152,-0.08276059,-0.352813301,-0.00380603,-0.648232386
-0.321089481,0.445744641,-0.106127331,0.635159181,-0.012350303,0.430084486
-0.603295298,0.434089587,-0.045725023,-0.592613017,0.001273231,-0.829598635
-0.794717622,0.893211514,-0.167387768,-0.941896929,0.006286489,0.010786581
0.339695159,-0.897639391,-0.141084224,0.368138584,0.008179921,-0.884180019
-0.130080289,0.894496477,-0.091992823,-0.672582237,0.000490828,-0.528237598
-0.625313982,0.229488585,0.027251275,0.22132566,-0.010525946,0.263345558
0.059457642,0.253647687,-0.043947772,-0.599123671,-0.005852928,0.295765955
0.880730446,-0.922893322,0.001332851,0.160216562,0.004134688,0.437967796
-0.142943365,0.436471812,0.059815349,0.04457771,-0.003474787,-0.4223002
-0.699214165,0.307747975,0.021363162,-0.083644922,-0.001192658,0.445989933
0.243745455,0.262550432,-0.03143909,-0.005786089,-0.00203587,-0.904332292
-0.133690609,0.517631041,0.023364641,0.112049568,0.005871601,0.129187542
-0.874717393,-0.786714708,-0.133085517,-0.893301873,-0.005919629,-0.983017122
0.273574772,-0.247892099,-0.037194277,-0.477893902,-0.005351326,0.018772757
-0.178599848,-0.293125179,0.051082596,1.183859499,0.005095221,0.37401909
0.292580355,-0.364062275,-0.136314312,0.15715554,0.008081693,-0.836535798
-0.779574624,0.699057393,-0.046943161,0.635847636,0.010568764,-0.807448158
-0.085128678,-0.987669943,0.057821878,-0.253793141,-0.012125055,-0.285274141
-0.133545178,-0.750601786,0.011453313,-0.603638517,-0.002561679,0.413248316
-0.974577302,-0.273524185,0.013880177,-0.262313866,-0.001856847,-0.997904287
0.38415155,0.076449194,-0.089965651,0.173793189,-0.008469467,-0.044031991
0.634754102,-0.225252758,-0.108483603,0.253929081,-0.001083073,-0.267656977
-0.747515922,-0.315438348,-0.104822447,-0.286500469,-0.006630584,0.312333602
-0.723446378,0.80132048,-0.011598477,-0.691562293,-0.008585668,-0.68515352
-0.489600168,-0.712218958,-0.109860979,0.700135622,-0.000754774,-0.995670996
0.804110269,-0.976763305,0.086809552,-0.600477736,-0.012852989,-0.773670505
-0.075870679,0.109481614,-0.017343291,-0.046951666,-0.008179643,-0.643219068
-0.602863408,-0.040744686,-0.067813905,-0.073567666,0.006888428,-0.316008675
-0.812388858,-0.013297666,-0.023008442,0.136885105,0.003073632,-0.037387866
0.63692097,0.523057708,-0.010750834,0.41859356,-0.000684212,-0.889796272
-0.332302113,-0.114377735,-0.154385258,0.595686352,0.00099813,-0.569766515
0.848966201,-0.073152084,-0.114623414,-0.511342197,-0.001444463,-0.777733836
0.582623852,0.666272532,-0.042165564,0.857649133,0.009374276,-0.856996303
-0.893845883,0.326738934,-0.053066099,-0.545342608,-0.000163463,0.776065067
-0.595806551,-0.50515609,-0.146932851,-0.611701717,-0.012790524,-0.091426506
-0.959731889,-0.47504708,-0.126521051,-0.535577327,0.012792727,-0.73414806
0.018855686,0.026709104,0.062937434,0.754398203,-0.004930673,-0.809732348
-0.552827655,-0.212315205,-0.067191464,0.357427561,-0.003904918,0.733880377
-0.767577908,-0.781015686,0.02993337,-0.1657966,0.000394938,-0.737231005
0.396801688,-0.702574166,0.052706888,0.514161839,0.003047344,-0.990810856
-0.814920635,-0.904839645,0.008834911,0.126924938,-0.011824678,-0.762922387
0.398572572,-0.050841881,-0.111124637,0.956353381,0.008791633,-0.202664718
-0.228569438,0.122995384,0.035153709,1.018692328,-0.011127331,-0.644776835
-0.520365658,0.148815949,-0.104581152,0.779860051,0.003135843,0.259163228
-0.047635119,-0.702491083,-0.047098983,0.184170126,0.006262594,-0.259168373
0.031954593,-0.503000766,-0.141910226,0.230900183,0.005655016,-0.828497275
-0.06729381,-0.535764651,-0.048256087,-0.707158809,-0.002161619,-0.241011115
-0.222908343,-0.887818645,-0.139630003,0.078687207,-0.011130645,-0.526352923
0.36350165,-0.884953165,-0.028760476,0.626264114,0.00161462,0.386736137
-0.773821418,0.648093223,-0.124074651,-0.45273294,-0.000318446,-0.522852488
0.177413112,0.253693288,-0.062406739,-0.342359984,0.00099923,-0.788091109
-0.540583036,0.7907,-0.033457036,-0.030766123,0.0010277,0.6110501
0.579584831,-0.118780985,-0.094114978,0.100150615,0.003822777,0.012507262
-0.438844033,-0.978519658,0.04552585,0.766704157,-0.0091187,-0.999714761
0.0825683,-0.480059243,-0.028408903,-0.602403288,-0.00459115,-0.692064711
0.592995173,-0.126152958,-0.118972001,0.482929242,-0.015186838,-0.892764378
-0.126234571,-0.089259582,-0.010063314,-0.450533951,0.009280792,-1
0.144894561,0.329159649,-0.044784348,-0.342827106,0.006293687,-0.365829278
0.827357414,-0.90861517,0.041580499,0.015472464,0.003806888,0.551517255
-0.712973782,0.649693847,-0.013052166,0.442224321,0.004946285,-0.049458467
0.400176385,-0.725590273,-0.076018031,-0.743930839,0.00307089,-0.992065329
-0.215301104,0.92780551,0.051484195,0.651116968,0.004790927,0.332091903
-0.128435032,-0.828159105,-0.060368221,0.606470466,0.013369229,-0.959677896
0.715016651,-0.96861703,-0.032929605,0.253815068,0.010442391,-0.747351862
0.44686942,0.088540828,-0.172614979,0.743010673,0.002094829,-0.947764853
-0.461168675,-0.213224666,-0.115495579,0.356454752,-0.001030732,-0.504402729
-0.601902704,0.512426237,-0.086384465,0.654649193,0.002512327,-0.837704406
-0.453294032,0.135986814,-0.055965875,0.656713141,-0.003406037,-0.081543403
-0.151721054,0.339075623,-0.045691348,0.438655539,-0.008041039,-1
0.102461147,-0.618077319,0.041311322,0.784531135,-0.00275485,0.209810471
0.873979437,0.245444191,-0.141463392,-0.141918733,0.005926638,0.073262796
0.709838674,-0.320864494,-0.069986206,-0.550844805,-0.007503103,0.424893114
0.544702247,-0.389581933,-0.078552431,0.809149923,0.010717801,0.775116061
0.664908957,-0.594185415,0.095219471,0.178434348,-0.002093771,-0.315458262
0.166200363,0.195879228,-0.016122572,0.199400997,0.001868186,0.536511472
-0.949081725,0.858531387,0.098245062,0.626446438,-0.005041484,-0.637613458
-0.53023424,-0.604380403,0.018934895,-1.034050296,-0.003007706,-0.279856753
-0.758166155,-0.542371727,0.032893606,-0.969881006,-0.007149063,-0.704808967
0.065491264,-0.556161032,-0.143400693,0.40370004,-0.009383713,0.602206924
-0.054992243,-0.66544048,0.043396741,-0.290760084,0.009112197,-0.652327211
0.897071,0.671943502,0.062934573,0.224254428,-0.012528255,-0.664354824
0.182392297,0.806033825,0.071435677,0.393829246,0.003969943,0.678462897
-0.485669114,-0.617683101,-0.110910547,0.281351776,-0.004942813,0.434954412
-0.910252904,-0.470487305,-0.017474256,0.821960726,-0.001462506,0.323625208
-0.16345086,0.147489006,-0.060829851,-0.365194087,-0.007753136,0.628711216
-0.649749971,0.395257031,-0.146418703,0.947511827,0.013720021,0.055315802
0.537327452,-0.532765213,-0.1520982,0.026046549,0.009270212,-0.976356866
0.44184548,-0.971482936,-0.002051494,0.462137462,0.002663764,-0.794048747
-0.002401881,-0.857094484,-0.03286484,0.517472809,0.005220124,-0.875129244
0.682521293,-0.860576925,-0.107470225,0.42501187,-0.00797901,-0.868854509
0.433522372,-0.661586119,-0.007713511,-0.322142386,0.005551455,-0.993213943
-0.985130975,-0.856490769,-0.104451033,0.644848585,0.001284866,-0.450119166
-0.571085405,0.772001624,0.044360062,0.986258577,0.004730249,-0.900183128
0.529439627,0.07006241,0.011862911,0.012695636,0.002122763,-0.721337869
0.110635189,-0.027475546,0.023310638,-0.17464164,0.001442814,0.528072883
-0.017686729,0.63504397,-0.050452829,0.62339236,-0.001235934,-0.791098383
0.301011608,-0.012600149,-0.065047485,0.852134431,0.000446179,-0.712055839
-0.928590711,0.562745119,-0.091464899,0.158803646,-0.00201633,0.094733052
-0.571079954,-0.159321694,-0.123856819,-0.254609826,0.006919055,-0.900116603
0.07161801,0.113514062,-0.06546709,0.659476948,0.005556269,-0.999702876
-0.222922338,0.972975357,0.005605027,-0.562918324,0.001231115,-0.855691119
-0.659617067,0.148962101,-0.166717492,-0.587260568,0.000164943,0.540521959
-0.444245449,-0.68221656,-0.082073013,-0.770554761,0.002430979,-0.846526257
0.305531554,-0.980976342,0.025280351,0.334654986,0.011067726,-0.923683499
-0.848092678,0.294282991,0.020345972,0.045068178,-0.003829707,0.573919939
-0.611397719,0.984335268,-0.040767805,-0.662176098,-0.000556774,-0.737196286
-0.00198214,0.563452608,-0.083534695,0.697063925,0.010476762,0.282057789
0.123664298,-0.68260306,-0.056565486,0.339128073,-0.00434695,-0.920025189
-0.986182072,-0.634798224,-0.00936189,0.438122153,0.000638819,0.355814942
0.165824424,0.368722424,-0.069385945,0.760970182,0.001890588,-0.70479443
0.775334235,-0.413539515,0.047121517,-0.612867477,-0.00536018,-0.03122259
-0.597545749,0.39701442,-0.01180865,-0.024718108,-0.003371925,-0.999584027
0.56623696,0.364271013,-0.122901032,-0.286397929,-0.005578557,-0.528929752
0.096340226,0.576275695,-0.031688352,-0.906899783,-0.005268534,0.446207713
0.05018231,-0.180161042,-0.098785596,-0.361400117,0.012872215,0.159758274
0.612710977,0.448627199,-0.148840456,0.360195004,0.011429234,0.18543923
0.040026911,-0.629809318,0.071977001,-0.303905013,0.001995429,-0.565190296
0.789095908,0.892158619,-0.106445704,0.616292565,-0.000950742,0.20997386
0.44638184,-0.980121919,-0.141947317,0.687596584,0.004237495,-0.673946526
-0.508793055,-0.202893926,-0.081139351,-0.513413571,-0.001171351,-0.913406293
0.627631199,-0.950122973,-0.12684886,0.340264618,-0.002933253,0.066383973
0.508202971,-0.809269673,-0.05382302,0.135322502,-0.003206701,-0.520083904
0.641316094,0.889182188,-0.041883778,-0.847603827,0.005609405,-0.432423671
0.453553297,0.491459162,-0.031740155,-0.757671638,-0.005569298,0.451416172
-0.474583208,-0.830965904,-0.096969483,0.052863162,0.005453765,0.078468149
0.192468533,-0.412134926,-0.059768413,-0.275971579,0.012425271,-0.162202485
0.684022403,-0.987179974,0.045525014,-0.549952177,0.007330439,-0.61153674
-0.627102501,-0.38596888,-0.107678967,-0.950594406,0.002444925,-0.982123709
0.465868569,-0.692469879,-0.004344145,-0.094322425,-0.008582971,-0.898432855
-0.317024706,0.235955243,0.032205719,0.515162903,0.002475863,-0.687838366
-0.700120237,-0.904957523,-0.192030593,-0.233245792,-0.00222144,0.065958427
-0.424716173,-0.887585665,-0.094212361,-0.591565975,0.007462374,-0.377186323
-0.307769252,-0.94269958,0.021605834,-0.026392749,-4.71E-05,-0.194898469
-0.351940244,0.858721487,0.086304043,0.292496421,0.006457558,-0.500423273
-0.268719714,0.418191375,-0.129032837,0.236627681,0.006920331,-0.609914192
0.325119471,0.433727221,-0.13007794,0.384428407,0.005267795,-0.640778309
-0.480857665,-0.774755603,-0.034795926,-0.712363516,0.010343248,-0.64528404
0.123170117,-0.697646282,-0.091736945,0.02528799,-0.000942869,0.229935161
0.027442632,0.949492315,-0.156875566,0.024006397,-0.006389458,-0.312979075
0.205988958,-0.244359959,-0.017751065,-0.875658929,-0.007920853,0.233498881
-0.052594089,-0.80465551,-0.064791711,0.866047914,-0.003394149,-0.286955445
-0.681633819,-0.389894165,0.028708679,-0.337229816,-0.004245655,0.873567836
0.192839946,-0.261113448,-0.089796924,0.000532744,0.004720056,-0.716426619
-0.146567554,0.32461216,-0.136704779,0.930674338,0.008488818,-0.883746379
0.397055706,-0.581178422,0.088651221,-0.024139277,0.000987784,-0.094876189
-0.133335286,0.499262656,-0.039810674,-0.240211553,-0.007138055,0.479713233
-0.445835521,0.852518595,-0.08575074,-0.244007989,0.008554235,-0.878407365
0.062116169,0.624623237,-0.080803039,-0.469204849,-0.005011524,-0.305446526
0.392269505,0.024423966,-0.063845213,0.143731556,-0.000822032,-0.543800213
0.960359604,-0.134236664,-0.054164776,0.271064281,0.001486263,-0.904102563
-0.571717525,0.302369323,-0.029659877,-0.881212203,-0.00167127,-0.854973186
0.857102354,-0.011378929,-0.071123428,0.797178512,0.000811749,-0.342611066
0.365258986,0.085968855,-0.11519498,0.355222887,0.008619725,0.69581587
0.897518955,-0.965916679,-0.095718514,-0.307790826,0.008004782,-0.978666508
-0.959373653,0.460697989,-0.045179856,-0.893284759,-0.001431868,-0.154893649
-0.724246185,-0.847776794,-0.111664773,-0.529356874,-0.002712805,-0.69489257
0.94083643,-0.807924249,-0.038394533,0.297869817,-0.000428276,-0.5890953
0.804819603,-0.04713165,-0.023024768,0.611029736,-0.004212925,0.550842002
0.330671879,0.727046,-0.023902565,-0.376403443,-0.00260861,0.356783385
-0.874714825,-0.348969079,-0.023482739,-0.752286229,0.010102376,0.409021726
0.163205342,0.112817415,0.00545217,0.321915049,-0.00703173,0.307493103
0.38306416,0.407942309,0.021092984,-0.123862037,0.007123368,0.022190558
-0.737698782,0.40347364,0.012550852,-0.008318025,-0.005812695,0.490649218
-0.385447269,0.974956858,-0.168180484,-0.522154336,-0.002382608,-0.054371569
-0.379668582,0.256642641,0.056152522,0.676213858,-0.008068021,0.686923708
0.409543839,0.938704436,-0.004499989,0.084368488,0.011418699,0.697220875
-0.13194177,-0.469060694,-0.063614945,-0.540579951,-0.005488819,-0.700991782
-0.140477079,-0.627125969,-0.074186138,0.045251396,0.000884889,-0.114306244
-0.740030728,0.496401032,-0.16944769,-0.350620561,-0.004078942,-0.872344663
0.636623405,-0.144179496,-0.03479048,-0.243131756,-0.006415785,0.140737503
-0.256387772,-0.320525447,-0.039601207,0.956052996,0.001956621,-0.038448377
0.358642477,0.195843299,0.037642821,-0.886287572,0.008168811,-0.097027616
0.278508084,-0.686235226,-0.028387683,-0.655612438,0.005293105,0.233312238
-0.981241886,-0.215774171,0.023997241,0.343495092,0.001601664,-0.418548901
0.625792031,0.746650994,-0.018862411,0.732657697,-0.001957302,-0.254797811
-0.356985059,-0.583132309,-0.077348562,-0.916029792,0.004083044,-0.711746689
0.374910932,-0.790418238,0.075948824,0.597803016,0.011651143,-0.870863209
0.496066719,-0.627824773,0.033271437,-0.289472642,-0.006856083,-0.703961767
-0.232565983,0.958698377,-0.111538057,0.542431667,0.011468191,0.324111099
0.254811315,-0.748858155,-0.056834782,-0.085859595,0.004170835,-0.034496226
0.70885296,-0.368528904,-0.03442212,-0.883918676,-0.003582655,-0.165202365
-0.53467523,-0.437696647,-0.001546587,-0.689939486,-0.002280028,0.404314106
0.580032913,-0.282994409,-0.112478059,-0.598188101,-0.002471176,-0.156572592
0.877426242,0.616971837,0.089231522,-0.181645908,-0.007523454,-0.567454462
0.201449702,0.850139609,-0.06465326,0.71781562,-7.83E-05,-0.719960554
-0.277083499,0.102490842,-0.095907209,-0.055418538,0.010049794,-0.805328032
0.716365528,-0.276337464,0.048020296,-0.78919609,-0.011723975,-0.764399924
-0.560233852,0.560313183,0.066105503,0.226594706,-0.009184018,0.379927231
0.060730465,-0.18802849,-0.016486882,-0.769784342,0.007087174,-0.422667052
0.255075816,0.373458838,0.045289913,-0.180741703,0.011600696,-0.827908982
-0.759023771,0.174202768,-0.117977058,-0.128025803,0.002900545,-0.241212325
-0.454312823,0.236742718,0.002748,0.927702531,0.004964272,0.093994642
0.482053523,-0.589555553,-0.017509951,0.56531822,-0.004439566,-0.838000039
0.544507053,0.155574715,-0.045333809,-0.867130645,0.006200125,-0.915630015
0.022472167,-0.779700195,-0.018741213,0.328870583,-0.004303028,-0.389082835
0.422572637,0.238741328,-0.166123418,-0.833988462,-0.004152487,-0.888127927
-0.690341496,-0.39761072,-0.028929073,0.052171397,0.007261408,-0.957213885
0.886670799,-0.242513031,0.029662566,-0.120206367,0.004807892,-0.250879995
-0.142085501,0.202238263,0.020366428,-0.606177385,-0.003936453,-0.281228004
-0.438261374,0.850987223,-0.106394922,-0.181001024,0.003590468,-0.819535021
-0.429277786,-0.722229788,0.026600254,0.079106867,0.000327185,0.317625695
-0.378122512,-0.410578469,-0.017707589,0.230796189,-0.011950763,-0.827173724
-0.761367993,-0.759129184,0.007032708,0.742445763,-0.002287146,-0.878551427
-0.477935014,-0.818119403,-0.061685128,-0.283466171,0.013244741,-0.726231631
0.217579728,0.381452276,-0.075834593,0.76186534,0.009524216,-0.168658216
-0.740864838,-0.992628787,-0.064482212,-0.661257471,0.005969437,0.459306766
0.276237827,0.536352279,0.099185172,0.132639361,-0.007743527,-1
